"JulianDay","Species","Stock","District","MMDD","OriginDate","PercentEscape","fit_link","se_link","fit_resp","se_upr","se_lwr","LowerSEG","UpperSEG","LowerSEG_se_upr","LowerSEG_se_lwr","UpperSEG_se_upr","UpperSEG_se_lwr","YEAR.RANGE","TYPE.STOCK"
270,"Chum Salmon","Southern District","Southern","09-27",0-09-27,1,8.30616571315084,0.891584992250829,0.999753071730874,1,0.999,1500,5000,1500,1499,5000,4995,"Last 20 years","Aggregate"
271,"Chum Salmon","Southern District","Southern","09-28",0-09-28,1,8.44055161352967,0.905459367638033,0.999784115609175,1,0.999,1500,5000,1500,1499,5000,4995,"Last 20 years","Aggregate"
272,"Chum Salmon","Southern District","Southern","09-29",0-09-29,1,8.57493751390849,0.919341624551013,0.999811257380831,1,0.999,1500,5000,1500,1499,5000,4995,"Last 20 years","Aggregate"
273,"Chum Salmon","Southern District","Southern","09-30",0-09-30,1,8.70932341428732,0.933231411265608,0.999834987353336,1,0.999,1500,5000,1500,1499,5000,4995,"Last 20 years","Aggregate"
274,"Chum Salmon","Southern District","Southern","10-01",0-10-01,1,8.84370931466613,0.947128396504706,0.999855734266982,1,0.999,1500,5000,1500,1499,5000,4995,"Last 20 years","Aggregate"
275,"Chum Salmon","Southern District","Southern","10-02",0-10-02,1,8.97809521504496,0.961032267986058,0.999873873016126,1,0.999,1500,5000,1500,1499,5000,4995,"Last 20 years","Aggregate"
276,"Chum Salmon","Southern District","Southern","10-03",0-10-03,1,9.11248111542378,0.974942731091088,0.999889731404379,1,0.999,1500,5000,1500,1499,5000,4995,"Last 20 years","Aggregate"
277,"Chum Salmon","Southern District","Southern","10-04",0-10-04,1,9.2468670158026,0.988859507643197,0.999903596054079,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
278,"Chum Salmon","Southern District","Southern","10-05",0-10-05,1,9.38125291618143,1.00278233478528,0.999915717575493,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
279,"Chum Salmon","Southern District","Southern","10-06",0-10-06,1,9.51563881656024,1.01671096394726,0.999926315088193,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
280,"Chum Salmon","Southern District","Southern","10-07",0-10-07,1,9.65002471693907,1.03064515989538,0.99993558017553,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
281,"Chum Salmon","Southern District","Southern","10-08",0-10-08,1,9.78441061731789,1.04458469985591,0.999943680343126,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
282,"Chum Salmon","Southern District","Southern","10-09",0-10-09,1,9.91879651769672,1.05852937270651,0.999950762043428,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
283,"Chum Salmon","Southern District","Southern","10-10",0-10-10,1,10.0531824180755,1.07247897822935,0.999956953320688,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
284,"Chum Salmon","Southern District","Southern","10-11",0-10-11,1,10.1875683184544,1.08643332642062,0.999962366123898,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
285,"Chum Salmon","Southern District","Southern","10-12",0-10-12,1,10.3219542188332,1.10039223685146,0.999967098329324,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
286,"Chum Salmon","Southern District","Southern","10-13",0-10-13,1,10.456340119212,1.11435553807599,0.999971235509034,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
287,"Chum Salmon","Southern District","Southern","10-14",0-10-14,1,10.5907260195908,1.12832306708246,0.999974852477304,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
288,"Chum Salmon","Southern District","Southern","10-15",0-10-15,1,10.7251119199697,1.14229466878392,0.999978014642746,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
289,"Chum Salmon","Southern District","Southern","10-16",0-10-16,1,10.8594978203485,1.15627019554516,0.99998077919057,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
290,"Chum Salmon","Southern District","Southern","10-17",0-10-17,1,10.9938837207273,1.1702495067429,0.999983196116285,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
291,"Chum Salmon","Southern District","Southern","10-18",0-10-18,1,11.1282696211061,1.18423246835663,0.999985309129508,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
292,"Chum Salmon","Southern District","Southern","10-19",0-10-19,1,11.2626555214849,1.1982189525876,0.999987156444181,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
293,"Chum Salmon","Southern District","Southern","10-20",0-10-20,1,11.3970414218638,1.21220883750379,0.999988771469476,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
294,"Chum Salmon","Southern District","Southern","10-21",0-10-21,1,11.5314273222426,1.22620200670874,0.999990183413853,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
295,"Chum Salmon","Southern District","Southern","10-22",0-10-22,1,11.6658132226214,1.24019834903247,0.999991417813197,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
296,"Chum Salmon","Southern District","Southern","10-23",0-10-23,1,11.8001991230002,1.2541977582428,0.999992496992562,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
297,"Chum Salmon","Southern District","Southern","10-24",0-10-24,1,11.9345850233791,1.26820013277547,0.999993440469862,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
298,"Chum Salmon","Southern District","Southern","10-25",0-10-25,1,12.0689709237579,1.28220537548174,0.999994265308828,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
299,"Chum Salmon","Southern District","Southern","10-26",0-10-26,1,12.2033568241367,1.29621339339203,0.999994986427573,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
300,"Chum Salmon","Southern District","Southern","10-27",0-10-27,1,12.3377427245155,1.31022409749461,0.999995616868381,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
301,"Chum Salmon","Southern District","Southern","10-28",0-10-28,1,12.4721286248943,1.32423740252809,0.999996168033564,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
302,"Chum Salmon","Southern District","Southern","10-29",0-10-29,1,12.6065145252732,1.33825322678676,0.99999664989167,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
303,"Chum Salmon","Southern District","Southern","10-30",0-10-30,1,12.740900425652,1.35227149193794,0.999997071157764,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
304,"Chum Salmon","Southern District","Southern","10-31",0-10-31,1,12.8752863260308,1.3662921228504,0.999997439451044,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
305,"Chum Salmon","Southern District","Southern","11-01",0-11-01,1,13.0096722264096,1.38031504743305,0.999997761432633,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
306,"Chum Salmon","Southern District","Southern","11-02",0-11-02,1,13.1440581267885,1.39434019648335,0.999998042926052,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
307,"Chum Salmon","Southern District","Southern","11-03",0-11-03,1,13.2784440271673,1.4083675035446,0.999998289022542,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
308,"Chum Salmon","Southern District","Southern","11-04",0-11-04,1,13.4128299275461,1.42239690477156,0.999998504173144,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
309,"Chum Salmon","Southern District","Southern","11-05",0-11-05,1,13.5472158279249,1.43642833880395,0.999998692269199,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
310,"Chum Salmon","Southern District","Southern","11-06",0-11-06,1,13.6816017283037,1.45046174664708,0.999998856712726,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
311,"Chum Salmon","Southern District","Southern","11-07",0-11-07,1,13.8159876286826,1.46449707155938,0.999999000477956,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
312,"Chum Salmon","Southern District","Southern","11-08",0-11-08,1,13.9503735290614,1.47853425894619,0.999999126165119,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
313,"Chum Salmon","Southern District","Southern","11-09",0-11-09,1,14.0847594294402,1.49257325625954,0.999999236047478,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
314,"Chum Salmon","Southern District","Southern","11-10",0-11-10,1,14.219145329819,1.50661401290341,0.999999332112438,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
315,"Chum Salmon","Southern District","Southern","11-11",0-11-11,1,14.3535312301979,1.52065648014425,0.999999416097497,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
316,"Chum Salmon","Southern District","Southern","11-12",0-11-12,1,14.4879171305767,1.53470061102632,0.999999489521666,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
317,"Chum Salmon","Southern District","Southern","11-13",0-11-13,1,14.6223030309555,1.54874636029161,0.999999553712948,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
318,"Chum Salmon","Southern District","Southern","11-14",0-11-14,1,14.7566889313343,1.56279368430402,0.999999609832351,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
319,"Chum Salmon","Southern District","Southern","11-15",0-11-15,1,14.8910748317131,1.57684254097757,0.999999658894892,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
320,"Chum Salmon","Southern District","Southern","11-16",0-11-16,1,15.025460732092,1.59089288970841,0.999999701787951,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
321,"Chum Salmon","Southern District","Southern","11-17",0-11-17,1,15.1598466324708,1.60494469131026,0.999999739287324,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
322,"Chum Salmon","Southern District","Southern","11-18",0-11-18,1,15.2942325328496,1.61899790795334,0.999999772071251,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
323,"Chum Salmon","Southern District","Southern","11-19",0-11-19,1,15.4286184332284,1.63305250310628,0.999999800732687,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
324,"Chum Salmon","Southern District","Southern","11-20",0-11-20,1,15.5630043336073,1.64710844148105,0.999999825790024,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
325,"Chum Salmon","Southern District","Southern","11-21",0-11-21,1,15.6973902339861,1.66116568898068,0.999999847696468,1,1,1500,5000,1500,1500,5000,5000,"Last 20 years","Aggregate"
121,"Pink Salmon","Kamishak District","Kamishak","05-01",0-05-01,0,-13.6075210718724,1.14623979040645,1.23119870890267e-06,0,0,0,0,0,0,0,0,"Last 20 years","Aggregate"
122,"Pink Salmon","Kamishak District","Kamishak","05-02",0-05-02,0,-13.4747143915922,1.13511050719791,1.40606463097215e-06,0,0,0,0,0,0,0,0,"Last 20 years","Aggregate"
123,"Pink Salmon","Kamishak District","Kamishak","05-03",0-05-03,0,-13.341907711312,1.1239825968803,1.6057665452976e-06,0,0,0,0,0,0,0,0,"Last 20 years","Aggregate"
124,"Pink Salmon","Kamishak District","Kamishak","05-04",0-05-04,0,-13.2091010310318,1.11285610063796,1.83383186523891e-06,0,0,0,0,0,0,0,0,"Last 20 years","Aggregate"
125,"Pink Salmon","Kamishak District","Kamishak","05-05",0-05-05,0,-13.0762943507516,1.10173106131356,2.09428899293096e-06,0,0,0,0,0,0,0,0,"Last 20 years","Aggregate"
126,"Pink Salmon","Kamishak District","Kamishak","05-06",0-05-06,0,-12.9434876704714,1.09060752349215,2.3917384722124e-06,0,0,0,0,0,0,0,0,"Last 20 years","Aggregate"
127,"Pink Salmon","Kamishak District","Kamishak","05-07",0-05-07,0,-12.8106809901912,1.07948553359038,2.73143424670716e-06,0,0,0,0,0,0,0,0,"Last 20 years","Aggregate"
128,"Pink Salmon","Kamishak District","Kamishak","05-08",0-05-08,0,-12.677874309911,1.06836513995112,3.11937645809062e-06,0,0,0,0,0,0,0,0,"Last 20 years","Aggregate"
129,"Pink Salmon","Kamishak District","Kamishak","05-09",0-05-09,0,-12.5450676296307,1.05724639294407,3.5624174233292e-06,0,0,0,0,0,0,0,0,"Last 20 years","Aggregate"
130,"Pink Salmon","Kamishak District","Kamishak","05-10",0-05-10,0,-12.4122609493505,1.04612934507276,4.06838266236112e-06,0,0,0,0,0,0,0,0,"Last 20 years","Aggregate"
131,"Pink Salmon","Kamishak District","Kamishak","05-11",0-05-11,0,-12.2794542690703,1.03501405108825,4.6462091133876e-06,0,0,0,0,0,0,0,0,"Last 20 years","Aggregate"
132,"Pink Salmon","Kamishak District","Kamishak","05-12",0-05-12,0,-12.1466475887901,1.02390056811025,5.30610297635345e-06,0,0,0,0,0,0,0,0,"Last 20 years","Aggregate"
133,"Pink Salmon","Kamishak District","Kamishak","05-13",0-05-13,0,-12.0138409085099,1.01278895575608,6.05971997165698e-06,0,0,0,0,0,0,0,0,"Last 20 years","Aggregate"
134,"Pink Salmon","Kamishak District","Kamishak","05-14",0-05-14,0,-11.8810342282297,1.00167927627816,6.92037119674736e-06,0,0,0,0,0,0,0,0,"Last 20 years","Aggregate"
135,"Pink Salmon","Kamishak District","Kamishak","05-15",0-05-15,0,-11.7482275479495,0.990571594710547,7.90325821500525e-06,0,0,0,0,0,0,0,0,"Last 20 years","Aggregate"
136,"Pink Salmon","Kamishak District","Kamishak","05-16",0-05-16,0,-11.6154208676693,0.979465979025454,9.02574152711274e-06,0,0,0,0,0,0,0,0,"Last 20 years","Aggregate"
137,"Pink Salmon","Kamishak District","Kamishak","05-17",0-05-17,0,-11.4826141873891,0.968362500300284,1.03076471640724e-05,0,0,0,0,0,0,0,0,"Last 20 years","Aggregate"
138,"Pink Salmon","Kamishak District","Kamishak","05-18",0-05-18,0,-11.3498075071089,0.95726123289621,1.17716168134871e-05,0,0,0,0,0,0,0,0,"Last 20 years","Aggregate"
139,"Pink Salmon","Kamishak District","Kamishak","05-19",0-05-19,0,-11.2170008268287,0.946162254649147,1.34435076584739e-05,0,0,0,0,0,0,0,0,"Last 20 years","Aggregate"
140,"Pink Salmon","Kamishak District","Kamishak","05-20",0-05-20,0,-11.0841941465485,0.935065647074136,1.53528489851368e-05,0,0,0,0,0,0,0,0,"Last 20 years","Aggregate"
141,"Pink Salmon","Kamishak District","Kamishak","05-21",0-05-21,0,-10.9513874662683,0.923971495584262,1.75333636152337e-05,0,0,0,0,0,0,0,0,"Last 20 years","Aggregate"
142,"Pink Salmon","Kamishak District","Kamishak","05-22",0-05-22,0,-10.8185807859881,0.91287988972531,2.0023563363076e-05,0,0,0,0,0,0,0,0,"Last 20 years","Aggregate"
143,"Pink Salmon","Kamishak District","Kamishak","05-23",0-05-23,0,-10.6857741057079,0.901790923427487,2.28674290197907e-05,0,0,0,0,0,0,0,0,"Last 20 years","Aggregate"
144,"Pink Salmon","Kamishak District","Kamishak","05-24",0-05-24,0,-10.5529674254277,0.890704695275676,2.61151868566393e-05,0,0,0,0,0,0,0,0,"Last 20 years","Aggregate"
145,"Pink Salmon","Kamishak District","Kamishak","05-25",0-05-25,0,-10.4201607451475,0.879621308799816,2.98241953381028e-05,0,0,0,0,0,0,0,0,"Last 20 years","Aggregate"
146,"Pink Salmon","Kamishak District","Kamishak","05-26",0-05-26,0,-10.2873540648673,0.868540872787168,3.40599576745064e-05,0,0,0,0,0,0,0,0,"Last 20 years","Aggregate"
147,"Pink Salmon","Kamishak District","Kamishak","05-27",0-05-27,0,-10.1545473845871,0.85746350161842,3.88972780567743e-05,0,0,0,0,0,0,0,0,"Last 20 years","Aggregate"
148,"Pink Salmon","Kamishak District","Kamishak","05-28",0-05-28,0,-10.0217407043069,0.846389315629739,4.44215819408604e-05,0,0,0,0,0,0,0,0,"Last 20 years","Aggregate"
149,"Pink Salmon","Kamishak District","Kamishak","05-29",0-05-29,0,-9.88893402402667,0.835318441503157,5.07304236301695e-05,0,0,0,0,0,0,0,0,"Last 20 years","Aggregate"
150,"Pink Salmon","Kamishak District","Kamishak","05-30",0-05-30,0,-9.75612734374646,0.82425101268787,5.79352076905565e-05,0,0,0,0,0,0,0,0,"Last 20 years","Aggregate"
151,"Pink Salmon","Kamishak District","Kamishak","05-31",0-05-31,0,-9.62332066346626,0.813187169855332,6.61631544807386e-05,0,0,0,0,0,0,0,0,"Last 20 years","Aggregate"
152,"Pink Salmon","Kamishak District","Kamishak","06-01",0-06-01,0,-9.49051398318606,0.802127061391336,7.55595443553656e-05,0,0,0,0,0,0,0,0,"Last 20 years","Aggregate"
153,"Pink Salmon","Kamishak District","Kamishak","06-02",0-06-02,0,-9.35770730290585,0.791070843928599,8.62902799713806e-05,0,0,0,0,0,0,0,0,"Last 20 years","Aggregate"
154,"Pink Salmon","Kamishak District","Kamishak","06-03",0-06-03,0,-9.22490062262565,0.780018682923775,9.85448116833089e-05,0,0,0,0,0,0,0,0,"Last 20 years","Aggregate"
155,"Pink Salmon","Kamishak District","Kamishak","06-04",0-06-04,0,-9.09209394234544,0.768970753283248,0.000112539477343319,0,0,0,0,0,0,0,0,"Last 20 years","Aggregate"
156,"Pink Salmon","Kamishak District","Kamishak","06-05",0-06-05,0,-8.95928726206524,0.75792724004254,0.000128521315033235,0,0,0,0,0,0,0,0,"Last 20 years","Aggregate"
157,"Pink Salmon","Kamishak District","Kamishak","06-06",0-06-06,0,-8.82648058178503,0.746888339104734,0.000146772415467857,0.001,0,0,0,35,0,150,0,"Last 20 years","Aggregate"
158,"Pink Salmon","Kamishak District","Kamishak","06-07",0-06-07,0,-8.69367390150483,0.735854258043931,0.000167614890156974,0.001,0,0,0,35,0,150,0,"Last 20 years","Aggregate"
159,"Pink Salmon","Kamishak District","Kamishak","06-08",0-06-08,0,-8.56086722122463,0.724825216980459,0.000191416542049483,0.001,0,0,0,35,0,150,0,"Last 20 years","Aggregate"
160,"Pink Salmon","Kamishak District","Kamishak","06-09",0-06-09,0,-8.42806054094442,0.713801449535363,0.000218597337477845,0.001,0,0,0,35,0,150,0,"Last 20 years","Aggregate"
161,"Pink Salmon","Kamishak District","Kamishak","06-10",0-06-10,0,-8.29525386066422,0.702783203872596,0.000249636791966322,0.001,0,0,0,35,0,150,0,"Last 20 years","Aggregate"
162,"Pink Salmon","Kamishak District","Kamishak","06-11",0-06-11,0,-8.16244718038401,0.691770743838381,0.000285082398075907,0.001,0,0,0,35,0,150,0,"Last 20 years","Aggregate"
163,"Pink Salmon","Kamishak District","Kamishak","06-12",0-06-12,0,-8.02964050010381,0.680764350208361,0.000325559241170836,0.001,0,0,0,35,0,150,0,"Last 20 years","Aggregate"
164,"Pink Salmon","Kamishak District","Kamishak","06-13",0-06-13,0,-7.89683381982361,0.669764322054518,0.00037178096906997,0.001,0,0,0,35,0,150,0,"Last 20 years","Aggregate"
165,"Pink Salmon","Kamishak District","Kamishak","06-14",0-06-14,0,-7.7640271395434,0.658770978245334,0.000424562304282242,0.001,0,0,0,35,0,150,0,"Last 20 years","Aggregate"
166,"Pink Salmon","Kamishak District","Kamishak","06-15",0-06-15,0,-7.6312204592632,0.647784659094447,0.000484833313237486,0.001,0,0,0,35,0,150,0,"Last 20 years","Aggregate"
167,"Pink Salmon","Kamishak District","Kamishak","06-16",0-06-16,0.001,-7.498413778983,0.636805728175034,0.000553655675958817,0.002,0,35,150,70,0,300,0,"Last 20 years","Aggregate"
168,"Pink Salmon","Kamishak District","Kamishak","06-17",0-06-17,0.001,-7.36560709870279,0.625834574319437,0.000632241232353065,0.002,0,35,150,70,0,300,0,"Last 20 years","Aggregate"
169,"Pink Salmon","Kamishak District","Kamishak","06-18",0-06-18,0.001,-7.23280041842259,0.614871613826234,0.000721973118117519,0.002,0,35,150,70,0,300,0,"Last 20 years","Aggregate"
170,"Pink Salmon","Kamishak District","Kamishak","06-19",0-06-19,0.001,-7.09999373814238,0.603917292899941,0.000824429844588385,0.002,0,35,150,70,0,300,0,"Last 20 years","Aggregate"
171,"Pink Salmon","Kamishak District","Kamishak","06-20",0-06-20,0.001,-6.96718705786218,0.5929720903521,0.000941412723111378,0.003,0,35,150,105,0,450,0,"Last 20 years","Aggregate"
172,"Pink Salmon","Kamishak District","Kamishak","06-21",0-06-21,0.001,-6.83438037758198,0.58203652059653,0.00107497708611627,0.003,0,35,150,105,0,450,0,"Last 20 years","Aggregate"
173,"Pink Salmon","Kamishak District","Kamishak","06-22",0-06-22,0.001,-6.70157369730177,0.571111136976263,0.00122746781441913,0.003,0,35,150,105,0,450,0,"Last 20 years","Aggregate"
174,"Pink Salmon","Kamishak District","Kamishak","06-23",0-06-23,0.001,-6.56876701702157,0.560196535465149,0.00140155974370145,0.004,0.001,35,150,140,35,600,150,"Last 20 years","Aggregate"
175,"Pink Salmon","Kamishak District","Kamishak","06-24",0-06-24,0.002,-6.43596033674136,0.549293358793479,0.00160030359287684,0.004,0.001,70,300,140,35,600,150,"Last 20 years","Aggregate"
176,"Pink Salmon","Kamishak District","Kamishak","06-25",0-06-25,0.002,-6.30315365646116,0.538402301054442,0.00182717813326469,0.004,0.001,70,300,140,35,600,150,"Last 20 years","Aggregate"
177,"Pink Salmon","Kamishak District","Kamishak","06-26",0-06-26,0.002,-6.17034697618096,0.527524112856885,0.00208614940004269,0.005,0.001,70,300,175,35,750,150,"Last 20 years","Aggregate"
178,"Pink Salmon","Kamishak District","Kamishak","06-27",0-06-27,0.002,-6.03754029590075,0.516659607100071,0.00238173783593714,0.006,0.001,70,300,210,35,900,150,"Last 20 years","Aggregate"
179,"Pink Salmon","Kamishak District","Kamishak","06-28",0-06-28,0.003,-5.90473361562055,0.505809665458052,0.00271909435068857,0.006,0.001,105,450,210,35,900,150,"Last 20 years","Aggregate"
180,"Pink Salmon","Kamishak District","Kamishak","06-29",0-06-29,0.003,-5.77192693534034,0.494975245675379,0.00310408637706254,0.007,0.001,105,450,245,35,1050,150,"Last 20 years","Aggregate"
181,"Pink Salmon","Kamishak District","Kamishak","06-30",0-06-30,0.004,-5.63912025506014,0.48415738979246,0.00354339510281608,0.008,0.002,140,600,280,70,1200,300,"Last 20 years","Aggregate"
182,"Pink Salmon","Kamishak District","Kamishak","07-01",0-07-01,0.004,-5.50631357477993,0.473357233438472,0.0040446251547535,0.009,0.002,140,600,315,70,1350,300,"Last 20 years","Aggregate"
183,"Pink Salmon","Kamishak District","Kamishak","07-02",0-07-02,0.005,-5.37350689449973,0.46257601635302,0.00461642810105809,0.01,0.002,175,750,350,70,1500,300,"Last 20 years","Aggregate"
184,"Pink Salmon","Kamishak District","Kamishak","07-03",0-07-03,0.005,-5.24070021421953,0.451815094325284,0.00526864121485063,0.011,0.003,175,750,385,105,1650,450,"Last 20 years","Aggregate"
185,"Pink Salmon","Kamishak District","Kamishak","07-04",0-07-04,0.006,-5.10789353393932,0.441075952772232,0.00601244299637111,0.012,0.003,210,900,420,105,1800,450,"Last 20 years","Aggregate"
186,"Pink Salmon","Kamishak District","Kamishak","07-05",0-07-05,0.007,-4.97508685365912,0.430360222216607,0.00686052697119135,0.014,0.003,245,1050,490,105,2100,450,"Last 20 years","Aggregate"
187,"Pink Salmon","Kamishak District","Kamishak","07-06",0-07-06,0.008,-4.84228017337891,0.419669695972147,0.007827295251427,0.016,0.004,280,1200,560,140,2400,600,"Last 20 years","Aggregate"
188,"Pink Salmon","Kamishak District","Kamishak","07-07",0-07-07,0.009,-4.70947349309871,0.409006350399367,0.00892907324513764,0.017,0.005,315,1350,595,175,2550,750,"Last 20 years","Aggregate"
189,"Pink Salmon","Kamishak District","Kamishak","07-08",0-07-08,0.01,-4.57666681281851,0.398372368162371,0.0101843466990908,0.019,0.005,350,1500,665,175,2850,750,"Last 20 years","Aggregate"
190,"Pink Salmon","Kamishak District","Kamishak","07-09",0-07-09,0.012,-4.4438601325383,0.38777016499753,0.0116140219276559,0.022,0.006,420,1800,770,210,3300,900,"Last 20 years","Aggregate"
191,"Pink Salmon","Kamishak District","Kamishak","07-10",0-07-10,0.013,-4.3110534522581,0.377202420601669,0.0132417095729818,0.024,0.007,455,1950,840,245,3600,1050,"Last 20 years","Aggregate"
192,"Pink Salmon","Kamishak District","Kamishak","07-11",0-07-11,0.015,-4.1782467719779,0.366672114363683,0.0150940315059916,0.027,0.008,525,2250,945,280,4050,1200,"Last 20 years","Aggregate"
193,"Pink Salmon","Kamishak District","Kamishak","07-12",0-07-12,0.017,-4.04544009169769,0.356182566803515,0.0172009494500882,0.031,0.01,595,2550,1085,350,4650,1500,"Last 20 years","Aggregate"
194,"Pink Salmon","Kamishak District","Kamishak","07-13",0-07-13,0.02,-3.91263341141749,0.345737487750716,0.019596112513823,0.034,0.011,700,3000,1190,385,5100,1650,"Last 20 years","Aggregate"
195,"Pink Salmon","Kamishak District","Kamishak","07-14",0-07-14,0.022,-3.77982673113728,0.335341032497132,0.0223172189673,0.038,0.013,770,3300,1330,455,5700,1950,"Last 20 years","Aggregate"
196,"Pink Salmon","Kamishak District","Kamishak","07-15",0-07-15,0.025,-3.64702005085708,0.324997867400601,0.0254063851916013,0.043,0.015,875,3750,1505,525,6450,2250,"Last 20 years","Aggregate"
197,"Pink Salmon","Kamishak District","Kamishak","07-16",0-07-16,0.029,-3.51421337057688,0.314713246706053,0.0289105116664922,0.048,0.017,1015,4350,1680,595,7200,2550,"Last 20 years","Aggregate"
198,"Pink Salmon","Kamishak District","Kamishak","07-17",0-07-17,0.033,-3.38140669029667,0.304493102694004,0.0328816320355673,0.053,0.02,1155,4950,1855,700,7950,3000,"Last 20 years","Aggregate"
199,"Pink Salmon","Kamishak District","Kamishak","07-18",0-07-18,0.037,-3.24860001001647,0.294344151670807,0.0373772266097766,0.059,0.023,1295,5550,2065,805,8850,3450,"Last 20 years","Aggregate"
200,"Pink Salmon","Kamishak District","Kamishak","07-19",0-07-19,0.042,-3.11579332973626,0.284274018784734,0.0424604760826249,0.066,0.027,1470,6300,2310,945,9900,4050,"Last 20 years","Aggregate"
201,"Pink Salmon","Kamishak District","Kamishak","07-20",0-07-20,0.048,-2.98298664945606,0.274291385187121,0.0482004247368214,0.074,0.031,1680,7200,2590,1085,11100,4650,"Last 20 years","Aggregate"
202,"Pink Salmon","Kamishak District","Kamishak","07-21",0-07-21,0.055,-2.85017996917585,0.264406161649735,0.054672015126071,0.082,0.036,1925,8250,2870,1260,12300,5400,"Last 20 years","Aggregate"
203,"Pink Salmon","Kamishak District","Kamishak","07-22",0-07-22,0.062,-2.71737328889565,0.25462969337344,0.0619559483708257,0.091,0.042,2170,9300,3185,1470,13650,6300,"Last 20 years","Aggregate"
204,"Pink Salmon","Kamishak District","Kamishak","07-23",0-07-23,0.07,-2.58456660861545,0.24497500132705,0.0701383162797889,0.102,0.048,2451,10501,3570,1680,15300,7200,"Last 20 years","Aggregate"
205,"Pink Salmon","Kamishak District","Kamishak","07-24",0-07-24,0.079,-2.45175992833524,0.235457065941022,0.0793099442495368,0.113,0.055,2765,11850,3955,1925,16950,8250,"Last 20 years","Aggregate"
206,"Pink Salmon","Kamishak District","Kamishak","07-25",0-07-25,0.09,-2.31895324805504,0.226093159176811,0.0895653784056609,0.125,0.063,3150,13500,4375,2205,18750,9450,"Last 20 years","Aggregate"
207,"Pink Salmon","Kamishak District","Kamishak","07-26",0-07-26,0.101,-2.18614656777483,0.216903230612587,0.101001448240149,0.138,0.073,3535,15151,4830,2555,20700,10950,"Last 20 years","Aggregate"
208,"Pink Salmon","Kamishak District","Kamishak","07-27",0-07-27,0.114,-2.05333988749463,0.207910351768337,0.113715339001005,0.153,0.083,3990,17100,5355,2905,22950,12450,"Last 20 years","Aggregate"
